t,n
00:00:08,1
00:05:06,1
00:10:05,1
00:15:04,1
00:20:03,1
00:25:01,1
00:30:00,1
00:34:59,1
00:39:58,1
00:44:56,1
00:49:55,1
00:54:54,1
00:59:53,1
01:04:51,1
01:09:50,1
01:14:49,1
01:19:48,1
01:24:47,1
01:29:45,1
01:34:44,1
01:39:43,1
01:44:42,1
01:49:40,1
01:54:39,1
01:59:38,1
02:04:37,1
02:09:35,1
02:14:34,1
02:19:33,1
02:24:32,1
02:29:30,1
02:34:29,1
02:39:28,1
02:44:27,1
02:49:25,1
02:54:24,1
02:59:23,1
03:04:22,1
03:09:20,1
03:14:19,1
03:19:18,1
03:24:17,1
03:29:15,1
03:34:14,1
03:39:13,1
03:44:12,1
03:49:10,1
03:54:09,1
03:59:08,1
04:04:07,1
04:09:05,1
04:14:04,1
04:19:03,1
04:24:02,1
04:29:00,1
04:33:59,1
04:38:58,1
04:43:57,1
04:48:55,1
04:53:54,1
04:58:53,1
05:03:52,1
05:08:51,1
05:13:49,1
05:18:48,1
05:23:47,1
05:28:45,1
05:33:44,1
05:38:43,1
05:43:42,1
05:48:41,1
05:53:39,1
05:58:38,1
06:03:37,1
06:08:36,1
06:13:34,1
06:18:33,1
06:23:32,1
06:28:31,1
06:33:29,1
06:38:28,1
06:43:27,1
06:48:26,1
06:53:24,1
06:58:23,1
07:03:22,1
07:08:21,1
07:13:19,1
07:18:18,1
07:23:17,1
07:28:16,1
07:33:14,1
07:38:13,1
07:43:12,1
07:48:11,1
07:53:09,1
07:58:08,1
08:03:07,1
08:08:06,1
08:13:04,1
08:18:03,1
08:23:02,1
08:28:01,1
08:32:59,1
08:37:58,1
08:42:57,1
08:47:56,1
08:52:54,1
08:57:53,1
09:02:52,1
09:07:51,1
09:12:49,1
09:17:48,1
09:22:47,1
09:27:46,1
09:32:44,1
09:37:43,1
09:42:42,1
09:47:41,1
09:52:40,1
09:57:38,1
10:02:37,1
10:07:36,1
10:12:35,1
10:17:33,1
10:22:32,1
10:27:31,1
10:32:30,1
10:37:28,1
10:42:27,1
10:47:26,1
10:52:25,1
10:57:23,1
11:02:22,1
11:07:21,1
11:12:20,1
11:17:18,1
11:22:17,1
11:27:16,1
11:32:15,1
11:37:13,1
11:42:12,1
11:47:11,1
11:52:10,1
11:57:08,1
12:02:07,1
12:07:06,1
12:12:05,1
12:17:03,1
12:22:02,1
12:27:01,1
12:32:00,1
12:36:58,1
12:41:57,1
12:46:56,1
12:51:55,1
12:56:53,1
13:01:52,1
13:06:51,1
13:11:50,1
13:16:49,1
13:21:47,1
13:26:46,1
13:31:45,1
13:36:43,1
13:41:42,1
13:46:41,1
13:51:40,1
13:56:39,1
14:01:37,1
14:06:36,1
14:11:35,1
14:16:34,1
14:21:32,1
14:26:31,1
14:31:30,1
14:36:29,1
14:41:27,1
14:46:26,1
14:51:25,1
14:56:24,1
15:01:22,1
15:06:21,1
15:11:20,1
15:16:19,1
15:21:17,1
15:26:16,1
15:31:15,1
15:36:14,1
15:41:12,1
15:46:11,1
15:51:10,1
15:56:09,1
16:01:07,1
16:06:06,1
16:11:05,1
16:16:04,1
16:21:02,1
16:26:01,1
16:31:00,1
16:35:59,1
16:40:57,1
16:45:56,1
16:50:55,1
16:55:54,1
17:00:53,1
17:05:51,1
17:10:50,1
17:15:49,1
17:20:47,1
17:25:46,1
17:30:45,1
17:35:44,1
17:40:43,1
17:45:41,1
17:50:40,1
17:55:39,1
18:00:38,1
18:05:36,1
18:10:35,1
18:15:34,1
18:20:33,1
18:25:31,1
18:30:30,1
18:35:29,1
18:40:28,1
18:45:26,1
18:50:25,1
18:55:24,1
19:00:23,1
19:05:21,1
19:10:20,1
19:15:19,1
19:20:18,1
19:25:16,1
19:30:15,1
19:35:14,1
19:40:13,1
19:45:11,1
19:50:10,1
19:55:09,1
20:00:08,1
20:05:06,1
20:10:05,1
20:15:04,1
20:20:03,1
20:25:01,1
20:30:00,1
20:34:59,1
20:39:58,1
20:44:56,1
20:49:55,1
20:54:54,1
20:59:53,1
21:04:51,1
21:09:50,1
21:14:49,1
21:19:48,1
21:24:47,1
21:29:45,1
21:34:44,1
21:39:43,1
21:44:42,1
21:49:40,1
21:54:39,1
21:59:38,1
22:04:37,1
22:09:35,1
22:14:34,1
22:19:33,1
22:24:32,1
22:29:30,1
22:34:29,1
22:39:28,1
22:44:27,1
22:49:25,1
22:54:24,1
22:59:23,1
23:04:22,1
23:09:20,1
23:14:19,1
23:19:18,1
23:24:17,1
23:29:15,1
23:34:14,1
23:39:13,1
23:44:12,1
23:49:10,1
23:54:09,1
23:59:08,1
