t,n
00:02:42,1
00:07:41,1
00:12:40,1
00:17:39,1
00:22:37,1
00:27:36,1
00:32:35,1
00:37:34,1
00:42:32,1
00:47:31,1
00:52:30,1
00:57:29,1
01:02:27,1
01:07:26,1
01:12:25,1
01:17:24,1
01:22:22,1
01:27:21,1
01:32:20,1
01:37:19,1
01:42:17,1
01:47:16,1
01:52:15,1
01:57:14,1
02:02:12,1
02:07:11,1
02:12:10,1
02:17:09,1
02:22:07,1
02:27:06,1
02:32:05,1
02:37:04,1
02:42:02,1
02:47:01,1
02:52:00,1
02:56:59,1
03:01:57,1
03:06:56,1
03:11:55,1
03:16:54,1
03:21:53,1
03:26:51,1
03:31:50,1
03:36:49,1
03:41:48,1
03:46:46,1
03:51:45,1
03:56:44,1
04:01:43,1
04:06:41,1
04:11:40,1
04:16:39,1
04:21:38,1
04:26:36,1
04:31:35,1
04:36:34,1
04:41:33,1
04:46:31,1
04:51:30,1
04:56:29,1
05:01:28,1
05:06:26,1
05:11:25,1
05:16:24,1
05:21:23,1
05:26:21,1
05:31:20,1
05:36:19,1
05:41:18,1
05:46:16,1
05:51:15,1
05:56:14,1
06:01:13,1
06:06:11,1
06:11:10,1
06:16:09,1
06:21:08,1
06:26:06,1
06:31:05,1
06:36:04,1
06:41:03,1
06:46:01,1
06:51:00,1
06:55:59,1
07:00:58,1
07:05:57,1
07:10:55,1
07:15:54,1
07:20:53,1
07:25:51,1
07:30:50,1
07:35:49,1
07:40:48,1
07:45:47,1
07:50:45,1
07:55:44,1
08:00:43,1
08:05:42,1
08:10:40,1
08:15:39,1
08:20:38,1
08:25:37,1
08:30:35,1
08:35:34,1
08:40:33,1
08:45:32,1
08:50:30,1
08:55:29,1
09:00:28,1
09:05:27,1
09:10:25,1
09:15:24,1
09:20:23,1
09:25:22,1
09:30:20,1
09:35:19,1
09:40:18,1
09:45:17,1
09:50:15,1
09:55:14,1
10:00:13,1
10:05:12,1
10:10:10,1
10:15:09,1
10:20:08,1
10:25:07,1
10:30:05,1
10:35:04,1
10:40:03,1
10:45:02,1
10:50:00,1
10:54:59,1
10:59:58,1
11:04:57,1
11:09:55,1
11:14:54,1
11:19:53,1
11:24:52,1
11:29:51,1
11:34:49,1
11:39:48,1
11:44:47,1
11:49:46,1
11:54:44,1
11:59:43,1
12:04:42,1
12:09:41,1
12:14:39,1
12:19:38,1
12:24:37,1
12:29:36,1
12:34:34,1
12:39:33,1
12:44:32,1
12:49:31,1
12:54:29,1
12:59:28,1
13:04:27,1
13:09:26,1
13:14:24,1
13:19:23,1
13:24:22,1
13:29:21,1
13:34:19,1
13:39:18,1
13:44:17,1
13:49:16,1
13:54:14,1
13:59:13,1
14:04:12,1
14:09:11,1
14:14:09,1
14:19:08,1
14:24:07,1
14:29:06,1
14:34:04,1
14:39:03,1
14:44:02,1
14:49:01,1
14:53:59,1
14:58:58,1
15:03:57,1
15:08:56,1
15:13:55,1
15:18:53,1
15:23:52,1
15:28:51,1
15:33:49,1
15:38:48,1
15:43:47,1
15:48:46,1
15:53:45,1
15:58:43,1
16:03:42,1
16:08:41,1
16:13:39,1
16:18:38,1
16:23:37,1
16:28:36,1
16:33:35,1
16:38:33,1
16:43:32,1
16:48:31,1
16:53:30,1
16:58:28,1
17:03:27,1
17:08:26,1
17:13:25,1
17:18:23,1
17:23:22,1
17:28:21,1
17:33:20,1
17:38:18,1
17:43:17,1
17:48:16,1
17:53:15,1
17:58:13,1
18:03:12,1
18:08:11,1
18:13:10,1
18:18:08,1
18:23:07,1
18:28:06,1
18:33:05,1
18:38:03,1
18:43:02,1
18:48:01,1
18:53:00,1
18:57:58,1
19:02:57,1
19:07:56,1
19:12:55,1
19:17:53,1
19:22:52,1
19:27:51,1
19:32:50,1
19:37:49,1
19:42:47,1
19:47:46,1
19:52:45,1
19:57:43,1
20:02:42,1
20:07:41,1
20:12:40,1
20:17:39,1
20:22:37,1
20:27:36,1
20:32:35,1
20:37:34,1
20:42:32,1
20:47:31,1
20:52:30,1
20:57:29,1
21:02:27,1
21:07:26,1
21:12:25,1
21:17:24,1
21:22:22,1
21:27:21,1
21:32:20,1
21:37:19,1
21:42:17,1
21:47:16,1
21:52:15,1
21:57:14,1
22:02:12,1
22:07:11,1
22:12:10,1
22:17:09,1
22:22:07,1
22:27:06,1
22:32:05,1
22:37:04,1
22:42:02,1
22:47:01,1
22:52:00,1
22:56:59,1
23:01:57,1
23:06:56,1
23:11:55,1
23:16:54,1
23:21:52,1
23:26:51,1
23:31:50,1
23:36:49,1
23:41:47,1
23:46:46,1
23:51:45,1
23:56:44,1
