t,n
00:02:41,1
00:07:39,1
00:12:38,1
00:17:37,1
00:22:36,1
00:27:34,1
00:32:33,1
00:37:32,1
00:42:31,1
00:47:29,1
00:52:28,1
00:57:27,1
01:02:26,1
01:07:25,1
01:12:23,1
01:17:22,1
01:22:21,1
01:27:20,1
01:32:18,1
01:37:17,1
01:42:16,1
01:47:15,1
01:52:13,1
01:57:12,1
02:02:11,1
02:07:10,1
02:12:08,1
02:17:07,1
02:22:06,1
02:27:05,1
02:32:03,1
02:37:02,1
02:42:01,1
02:47:00,1
02:51:58,1
02:56:57,1
03:01:56,1
03:06:55,1
03:11:53,1
03:16:52,1
03:26:50,1
03:31:48,1
03:36:47,1
03:41:46,1
03:46:45,1
03:51:43,1
03:56:42,1
04:01:41,1
04:06:40,1
04:11:38,1
04:16:37,1
04:21:36,1
04:26:35,1
04:31:33,1
04:36:32,1
04:41:31,1
04:46:30,1
04:51:29,1
04:56:30,1
05:01:26,1
05:06:25,1
05:11:23,1
05:16:22,1
05:21:21,1
05:26:20,1
05:31:19,1
05:36:17,1
05:41:16,1
05:46:15,1
05:51:14,1
05:56:12,1
06:01:11,1
06:06:10,1
06:11:09,1
06:16:07,1
06:21:06,1
06:26:05,1
06:31:04,1
06:36:02,1
06:41:01,1
06:46:00,1
06:50:59,1
06:55:57,1
07:00:56,1
07:05:55,1
07:10:54,1
07:15:52,1
07:20:51,1
07:25:50,1
07:30:49,1
07:35:47,1
07:40:46,1
07:45:45,1
07:50:44,1
07:55:42,1
08:00:41,1
08:05:40,1
08:10:39,1
08:15:37,1
08:20:36,1
08:25:35,1
08:30:34,1
08:35:32,1
08:40:31,1
08:45:30,1
08:50:29,1
08:55:27,1
09:00:26,1
09:05:25,1
09:10:24,1
09:15:23,1
09:20:21,1
09:25:20,1
09:30:19,1
09:35:17,1
09:40:16,1
09:45:15,1
09:50:14,1
09:55:13,1
10:00:11,1
10:05:10,1
10:10:09,1
10:15:08,1
10:20:06,1
10:25:05,1
10:29:36,0
10:29:36,1
10:34:36,1
10:39:34,1
10:44:33,1
10:49:32,1
10:54:31,1
10:59:29,1
11:04:28,1
11:09:27,1
11:14:26,1
11:19:25,1
11:24:23,1
11:29:22,1
11:34:21,1
11:39:19,1
11:44:18,1
11:49:17,1
11:54:16,1
11:59:15,1
12:04:13,1
12:09:12,1
12:14:11,1
12:19:10,1
12:24:08,1
12:29:07,1
12:34:06,1
12:39:05,1
12:44:03,1
12:49:02,1
12:54:01,1
12:59:00,1
13:03:58,1
13:08:57,1
13:13:56,1
13:18:55,1
13:23:53,1
13:28:52,1
13:33:51,1
13:38:50,1
13:43:48,1
13:48:47,1
13:53:46,1
13:58:45,1
14:03:43,1
14:08:42,1
14:13:41,1
14:18:40,1
14:23:38,1
14:28:37,1
14:33:36,1
14:38:35,1
14:43:33,1
14:48:32,1
14:53:31,1
14:58:30,1
15:03:28,1
15:08:27,1
15:13:26,1
15:18:25,1
15:23:23,1
15:28:22,1
15:33:21,1
15:38:20,1
15:43:19,1
15:48:17,1
15:53:16,1
15:58:15,1
16:03:14,1
16:08:12,1
16:13:11,1
16:18:10,1
16:23:09,1
16:28:07,1
16:33:06,1
16:38:05,1
16:43:04,1
16:48:02,1
16:53:01,1
16:58:00,1
17:02:59,1
17:07:57,1
17:12:56,1
17:17:55,1
17:22:54,1
17:27:52,1
17:32:51,1
17:37:50,1
17:42:49,1
17:47:47,1
17:52:46,1
17:57:45,1
18:02:44,1
18:07:42,1
18:12:41,1
18:17:40,1
18:22:39,1
18:27:37,1
18:32:36,1
18:37:35,1
18:42:34,1
18:47:32,1
18:52:31,1
18:57:30,1
19:02:29,1
19:07:27,1
19:12:26,1
19:17:25,1
19:22:24,1
19:27:23,1
19:32:21,1
19:37:20,1
19:42:19,1
19:47:17,1
19:52:16,1
19:57:15,1
20:02:14,1
20:07:13,1
20:12:11,1
20:17:10,1
20:22:09,1
20:27:08,1
20:32:06,1
20:37:05,1
20:42:04,1
20:47:03,1
20:52:01,1
20:57:00,1
21:01:59,1
21:06:58,1
21:11:56,1
21:16:55,1
21:21:54,1
21:26:53,1
21:31:51,1
21:36:50,1
21:41:49,1
21:46:48,1
21:51:46,1
21:56:45,1
22:01:44,1
22:06:43,1
22:11:41,1
22:16:40,1
22:21:39,1
22:26:38,1
22:31:36,1
22:36:35,1
22:41:34,1
22:46:33,1
22:51:31,1
22:56:30,1
23:01:29,1
23:06:28,1
23:11:26,1
23:16:25,1
23:21:24,1
23:26:23,1
23:31:21,1
23:36:20,1
23:41:19,1
23:46:18,1
23:51:17,1
23:56:15,1
