t,n
00:00:54,1
00:05:53,1
00:10:52,1
00:15:50,1
00:20:49,1
00:25:48,1
00:30:47,1
00:35:45,1
00:40:44,1
00:45:43,1
00:50:42,1
00:55:40,1
01:00:39,1
01:05:38,1
01:10:37,1
01:15:35,1
01:20:34,1
01:25:33,1
01:30:32,1
01:35:31,1
01:40:29,1
01:45:28,1
01:50:27,1
01:55:25,1
02:00:24,1
02:05:23,1
02:10:22,1
02:15:20,1
02:20:19,1
02:25:18,1
02:30:17,1
02:35:15,1
02:40:14,1
02:45:13,1
02:50:12,1
02:55:11,1
03:00:09,1
03:05:08,1
03:10:07,1
03:15:05,1
03:20:04,1
03:25:03,1
03:30:02,1
03:35:01,1
03:39:59,1
03:44:58,1
03:49:57,1
03:54:56,1
03:59:54,1
04:04:53,1
04:09:52,1
04:14:51,1
04:19:49,1
04:24:48,1
04:29:47,1
04:34:46,1
04:39:44,1
04:44:43,1
04:49:42,1
04:54:41,1
04:59:39,1
05:04:38,1
05:09:37,1
05:14:36,1
05:19:34,1
05:24:33,1
05:29:32,1
05:34:31,1
05:39:29,1
05:44:28,1
05:49:27,1
05:54:26,1
05:59:24,1
06:04:23,1
06:09:22,1
06:14:21,1
06:19:19,1
06:24:18,1
06:29:17,1
06:34:16,1
06:39:15,1
06:44:13,1
06:49:12,1
06:54:11,1
06:59:09,1
07:04:08,1
07:09:07,1
07:14:06,1
07:19:04,1
07:24:03,1
07:29:02,1
07:34:01,1
07:38:59,1
07:43:58,1
07:48:57,1
07:53:56,1
07:58:54,1
08:03:53,1
08:08:52,1
08:13:51,1
08:18:49,1
08:23:48,1
08:28:47,1
08:33:46,1
08:38:44,1
08:43:43,1
08:48:42,1
08:53:41,1
08:58:39,1
09:03:38,1
09:08:37,1
09:13:36,1
09:18:35,1
09:23:33,1
09:28:32,1
09:33:31,1
09:38:29,1
09:43:28,1
09:48:27,1
09:53:26,1
09:58:25,1
10:03:23,1
10:08:22,1
10:13:21,1
10:18:20,1
10:23:18,1
10:28:17,1
10:33:16,1
10:38:15,1
10:43:13,1
10:48:12,1
10:53:11,1
10:58:10,1
11:03:08,1
11:08:07,1
11:13:06,1
11:18:05,1
11:23:03,1
11:28:02,1
11:33:01,1
11:38:00,1
11:42:58,1
11:47:57,1
11:52:56,1
11:57:55,1
12:02:53,1
12:07:52,1
12:12:51,1
12:17:51,1
12:22:49,1
12:27:47,1
12:32:46,1
12:37:45,1
12:42:44,1
12:47:43,1
12:52:41,1
12:57:40,1
13:02:39,1
13:07:38,1
13:12:36,1
13:17:35,1
13:22:34,1
13:27:33,1
13:32:31,1
13:37:30,1
13:42:29,1
13:47:28,1
13:52:26,1
13:57:25,1
14:02:24,1
14:07:23,1
14:12:21,1
14:17:20,1
14:22:19,1
14:27:18,1
14:32:16,1
14:37:15,1
14:42:14,1
14:47:13,1
14:52:11,1
14:57:10,1
15:02:09,1
15:07:08,1
15:12:06,1
15:17:05,1
15:22:04,1
15:27:03,1
15:32:01,1
15:37:00,1
15:41:59,1
15:46:58,1
15:51:56,1
15:56:55,1
16:01:54,1
16:06:53,1
16:11:51,1
16:16:50,1
16:21:49,1
16:26:48,1
16:31:46,1
16:36:45,1
16:41:44,1
16:46:43,1
16:51:41,1
16:56:40,1
17:01:39,1
17:06:38,1
17:11:36,1
17:16:35,1
17:21:34,1
17:26:33,1
17:31:31,1
17:36:30,1
17:41:29,1
17:46:28,1
17:51:26,1
17:56:25,1
18:01:24,1
18:06:23,1
18:11:21,1
18:16:20,1
18:21:19,1
18:26:18,1
18:31:17,1
18:36:15,1
18:41:14,1
18:46:13,1
18:51:11,1
18:56:10,1
19:01:09,1
19:06:08,1
19:11:07,1
19:16:05,1
19:21:04,1
19:26:03,1
19:31:02,1
19:36:00,1
19:40:59,1
19:45:58,1
19:50:57,1
19:55:55,1
20:00:54,1
20:05:53,1
20:10:52,1
20:15:50,1
20:20:49,1
20:25:48,1
20:30:47,1
20:35:45,1
20:40:44,1
20:45:43,1
20:50:42,1
20:55:40,1
21:00:39,1
21:05:38,1
21:10:37,1
21:15:35,1
21:20:34,1
21:25:33,1
21:30:32,1
21:35:30,1
21:40:29,1
21:45:28,1
21:50:27,1
21:55:25,1
22:00:24,1
22:05:23,1
22:10:22,1
22:15:20,1
22:20:19,1
22:25:18,1
22:30:17,1
22:35:15,1
22:40:14,1
22:45:13,1
22:50:12,1
22:55:10,1
23:00:09,1
23:05:08,1
23:10:07,1
23:15:05,1
23:20:04,1
23:25:03,1
23:30:02,1
23:35:01,1
23:39:59,1
23:44:58,1
23:49:57,1
23:54:55,1
23:59:54,1
