t,n
00:01:28,1
00:06:26,1
00:11:25,1
00:16:24,1
00:21:23,1
00:26:21,1
00:31:20,1
00:36:19,1
00:41:18,1
00:46:17,1
00:51:15,1
00:56:14,1
01:01:13,1
01:06:12,1
01:11:10,1
01:16:09,1
01:21:08,1
01:26:07,1
01:31:05,1
01:36:04,1
01:41:03,1
01:46:02,1
01:51:00,1
01:55:59,1
02:00:58,1
02:05:57,1
02:10:55,1
02:15:54,1
02:20:53,1
02:25:52,1
02:30:51,1
02:35:49,1
02:40:48,1
02:45:47,1
02:50:46,1
02:55:44,1
03:00:43,1
03:05:42,1
03:10:41,1
03:15:39,1
03:20:38,1
03:25:37,1
03:30:36,1
03:35:34,1
03:40:33,1
03:45:32,1
03:50:31,1
03:55:29,1
04:00:28,1
04:05:27,1
04:10:26,1
04:15:25,1
04:20:23,1
04:25:22,1
04:30:21,1
04:35:20,1
04:40:18,1
04:45:17,1
04:50:16,1
04:55:15,1
05:00:13,1
05:05:12,1
05:10:11,1
05:15:10,1
05:20:08,1
05:25:07,1
05:30:06,1
05:35:05,1
05:40:03,1
05:45:02,1
05:50:01,1
05:55:00,1
05:59:59,1
06:04:57,1
06:09:56,1
06:14:55,1
06:19:54,1
06:24:52,1
06:29:51,1
06:34:50,1
06:39:49,1
06:44:47,1
06:49:46,1
06:54:45,1
06:59:44,1
07:04:42,1
07:09:41,1
07:14:40,1
07:19:39,1
07:24:37,1
07:29:36,1
07:34:35,1
07:39:34,1
07:44:33,1
07:49:31,1
07:54:30,1
07:59:29,1
08:04:28,1
08:09:26,1
08:14:25,1
08:19:24,1
08:24:23,1
08:29:21,1
08:34:20,1
08:39:19,1
08:44:18,1
08:49:16,1
08:54:15,1
08:59:14,1
09:04:13,1
09:09:11,1
09:14:10,1
09:19:09,1
09:24:08,1
09:29:07,1
09:34:05,1
09:39:04,1
09:44:03,1
09:49:02,1
09:54:00,1
09:58:59,1
10:03:58,1
10:08:57,1
10:13:55,1
10:18:54,1
10:23:53,1
10:28:52,1
10:33:50,1
10:38:49,1
10:43:48,1
10:48:47,1
10:53:45,1
10:58:44,1
11:03:43,1
11:08:42,1
11:13:41,1
11:18:39,1
11:23:38,1
11:28:37,1
11:33:36,1
11:38:34,1
11:43:33,1
11:48:32,1
11:53:31,1
11:58:29,1
12:03:28,1
12:08:27,1
12:13:26,1
12:18:24,1
12:23:23,1
12:28:22,1
12:33:21,1
12:38:19,1
12:43:18,1
12:48:17,1
12:53:16,1
12:58:15,1
13:03:13,1
13:08:12,1
13:13:11,1
13:18:10,1
13:23:08,1
13:28:07,1
13:33:06,1
13:38:05,1
13:43:03,1
13:48:02,1
13:53:01,1
13:58:00,1
14:02:58,1
14:07:57,1
14:12:56,1
14:17:55,1
14:22:53,1
14:27:52,1
14:32:51,1
14:37:50,1
14:42:49,1
14:47:47,1
14:52:46,1
14:57:45,1
15:02:44,1
15:07:42,1
15:12:41,1
15:17:40,1
15:22:39,1
15:27:37,1
15:32:36,1
15:37:35,1
15:42:34,1
15:47:32,1
15:52:31,1
15:57:30,1
16:02:29,1
16:07:27,1
16:12:26,1
16:17:25,1
16:22:24,1
16:27:22,1
16:32:21,1
16:37:20,1
16:42:19,1
16:47:18,1
16:52:16,1
16:57:15,1
17:02:14,1
17:07:13,1
17:12:11,1
17:17:10,1
17:22:09,1
17:27:08,1
17:32:06,1
17:37:05,1
17:42:04,1
17:47:03,1
17:52:01,1
17:57:00,1
18:01:59,1
18:06:58,1
18:11:57,1
18:16:55,1
18:21:54,1
18:26:53,1
18:31:52,1
18:36:50,1
18:41:49,1
18:46:48,1
18:51:47,1
18:56:45,1
19:01:44,1
19:06:43,1
19:11:42,1
19:16:40,1
19:21:39,1
19:26:38,1
19:31:37,1
19:36:35,1
19:41:34,1
19:46:33,1
19:51:32,1
19:56:30,1
20:01:29,1
20:06:28,1
20:11:27,1
20:16:26,1
20:21:24,1
20:26:23,1
20:31:22,1
20:36:21,1
20:41:19,1
20:46:18,1
20:51:17,1
20:56:16,1
21:01:14,1
21:06:13,1
21:11:12,1
21:16:11,1
21:21:09,1
21:26:08,1
21:31:07,1
21:36:06,1
21:41:05,1
21:46:03,1
21:51:02,1
21:56:01,1
22:01:00,1
22:05:58,1
22:10:57,1
22:15:56,1
22:20:55,1
22:25:53,1
22:30:52,1
22:35:51,1
22:40:50,1
22:45:48,1
22:50:47,1
22:55:46,1
23:00:45,1
23:05:43,1
23:10:42,1
23:15:41,1
23:20:40,1
23:25:39,1
23:30:37,1
23:35:36,1
23:40:35,1
23:45:34,1
23:50:32,1
23:55:31,1
