t,n
00:03:53,1
00:08:52,1
00:13:51,1
00:18:49,1
00:23:48,1
00:28:47,1
00:33:46,1
00:38:45,1
00:43:43,1
00:48:42,1
00:53:41,1
00:58:40,1
01:03:38,1
01:08:37,1
01:13:36,1
01:18:35,1
01:23:33,1
01:28:32,1
01:33:31,1
01:38:30,1
01:43:28,1
01:48:27,1
01:53:26,1
01:58:25,1
02:03:23,1
02:08:22,1
02:13:21,1
02:18:20,1
02:23:18,1
02:28:17,1
02:33:16,1
02:38:15,1
02:43:13,1
02:48:12,1
02:53:11,1
02:58:10,1
03:03:08,1
03:08:07,1
03:13:06,1
03:18:05,1
03:23:03,1
03:28:02,1
03:33:01,1
03:38:00,1
03:42:58,1
03:47:57,1
03:52:56,1
03:57:55,1
04:02:53,1
04:07:52,1
04:12:51,1
04:17:50,1
04:22:48,1
04:27:47,1
04:32:46,1
04:37:45,1
04:42:43,1
04:47:42,1
04:52:41,1
04:57:40,1
05:02:38,1
05:07:37,1
05:12:36,1
05:17:35,1
05:22:33,1
05:27:32,1
05:32:31,1
05:37:30,1
05:42:29,1
05:47:27,1
05:52:26,1
05:57:25,1
06:02:23,1
06:07:22,1
06:12:21,1
06:17:20,1
06:22:19,1
06:27:17,1
06:32:16,1
06:37:15,1
06:42:14,1
06:47:12,1
06:52:11,1
06:57:10,1
07:02:09,1
07:07:07,1
07:12:06,1
07:17:05,1
07:22:04,1
07:27:02,1
07:32:01,1
07:37:00,1
07:41:59,1
07:46:57,1
07:51:56,1
07:56:55,1
08:01:54,1
08:06:52,1
08:11:51,1
08:16:50,1
08:21:49,1
08:26:47,1
08:31:46,1
08:36:45,1
08:41:44,1
08:46:42,1
08:51:41,1
08:56:40,1
09:01:39,1
09:06:37,1
09:11:36,1
09:16:35,1
09:21:34,1
09:26:32,1
09:31:31,1
09:36:30,1
09:41:29,1
09:46:27,1
09:51:26,1
09:56:25,1
10:01:24,1
10:06:22,1
10:11:21,1
10:16:20,1
10:21:19,1
10:26:17,1
10:31:16,1
10:36:15,1
10:41:14,1
10:46:13,1
10:51:11,1
10:56:10,1
11:01:09,1
11:06:07,1
11:11:06,1
11:16:05,1
11:21:04,1
11:26:03,1
11:31:01,1
11:36:00,1
11:40:59,1
11:45:58,1
11:50:56,1
11:55:55,1
12:00:54,1
12:05:53,1
12:10:51,1
12:15:50,1
12:20:49,1
12:25:48,1
12:30:46,1
12:35:45,1
12:40:44,1
12:45:43,1
12:50:41,1
12:55:40,1
13:00:39,1
13:05:38,1
13:10:36,1
13:15:35,1
13:20:34,1
13:25:33,1
13:30:31,1
13:35:30,1
13:40:29,1
13:45:28,1
13:50:26,1
13:55:25,1
14:00:24,1
14:05:23,1
14:10:21,1
14:15:20,1
14:20:19,1
14:25:18,1
14:30:17,1
14:35:15,1
14:40:14,1
14:45:13,1
14:50:11,1
14:55:10,1
15:00:09,1
15:05:08,1
15:10:06,1
15:15:05,1
15:20:04,1
15:25:03,1
15:30:02,1
15:35:00,1
15:39:59,1
15:44:58,1
15:49:56,1
15:54:55,1
15:59:54,1
16:04:53,1
16:09:51,1
16:14:50,1
16:19:49,1
16:24:48,1
16:29:47,1
16:34:45,1
16:39:44,1
16:44:43,1
16:49:42,1
16:54:40,1
16:59:39,1
17:04:38,1
17:09:37,1
17:14:35,1
17:19:34,1
17:24:33,1
17:29:32,1
17:34:30,1
17:39:29,1
17:44:28,1
17:49:27,1
17:54:25,1
17:59:24,1
18:04:23,1
18:09:22,1
18:14:20,1
18:19:19,1
18:24:18,1
18:29:17,1
18:34:15,1
18:39:14,1
18:44:13,1
18:49:12,1
18:54:10,1
18:59:09,1
19:04:08,1
19:09:07,1
19:14:05,1
19:19:04,1
19:24:03,1
19:29:02,1
19:34:00,1
19:38:59,1
19:43:58,1
19:48:57,1
19:53:55,1
19:58:54,1
20:03:53,1
20:08:52,1
20:13:50,1
20:18:49,1
20:23:48,1
20:28:47,1
20:33:45,1
20:38:44,1
20:43:43,1
20:48:42,1
20:53:40,1
20:58:39,1
21:03:38,1
21:08:37,1
21:13:35,1
21:18:34,1
21:23:33,1
21:28:32,1
21:33:31,1
21:38:29,1
21:43:28,1
21:48:27,1
21:53:25,1
21:58:24,1
22:03:23,1
22:08:22,1
22:13:21,1
22:18:19,1
22:23:18,1
22:28:17,1
22:33:16,1
22:38:14,1
22:43:13,1
22:48:12,1
22:53:11,1
22:58:09,1
23:03:08,1
23:08:07,1
23:13:06,1
23:18:04,1
23:23:03,1
23:28:02,1
23:33:01,1
23:37:59,1
23:42:58,1
23:47:57,1
23:52:56,1
23:57:54,1
