t,n
00:01:59,1
00:06:57,1
00:11:56,1
00:16:55,1
00:21:54,1
00:26:52,1
00:31:51,1
00:36:50,1
00:41:49,1
00:46:47,1
00:51:46,1
00:56:45,1
01:01:44,1
01:06:42,1
01:11:41,1
01:16:40,1
01:21:39,1
01:26:37,1
01:31:36,1
01:36:35,1
01:41:34,1
01:46:33,1
01:51:31,1
01:56:30,1
02:01:29,1
02:06:27,1
02:11:26,1
02:16:25,1
02:21:24,1
02:26:23,1
02:31:21,1
02:36:20,1
02:41:19,1
02:46:18,1
02:51:16,1
02:56:15,1
03:01:14,1
03:06:13,1
03:11:11,1
03:16:10,1
03:21:09,1
03:26:08,1
03:31:06,1
03:36:05,1
03:41:04,1
03:46:03,1
03:51:01,1
03:56:00,1
04:00:59,1
04:05:58,1
04:10:56,1
04:15:55,1
04:20:54,1
04:25:53,1
04:30:51,1
04:35:50,1
04:40:49,1
04:45:48,1
04:50:46,1
04:55:45,1
05:00:44,1
05:05:43,1
05:10:41,1
05:15:40,1
05:20:39,1
05:25:38,1
05:30:36,1
05:35:35,1
05:40:34,1
05:45:33,1
05:50:31,1
05:55:30,1
06:00:29,1
06:05:28,1
06:10:26,1
06:15:25,1
06:20:24,1
06:25:23,1
06:30:21,1
06:35:20,1
06:40:19,1
06:45:18,1
06:50:16,1
06:55:15,1
07:00:14,1
07:05:13,1
07:10:11,1
07:15:10,1
07:20:09,1
07:25:08,1
07:30:06,1
07:35:05,1
07:40:04,1
07:45:03,1
07:50:01,1
07:55:00,1
07:59:59,1
08:04:58,1
08:09:57,1
08:14:55,1
08:19:54,1
08:24:53,1
08:29:51,1
08:34:50,1
08:39:49,1
08:44:48,1
08:49:47,1
08:54:45,1
08:59:44,1
09:04:43,1
09:09:42,1
09:14:40,1
09:19:39,1
09:24:38,1
09:29:37,1
09:34:35,1
09:39:34,1
09:44:33,1
09:49:32,1
09:54:30,1
09:59:29,1
10:04:28,1
10:09:27,1
10:14:25,1
10:19:24,1
10:24:23,1
10:29:22,1
10:34:20,1
10:39:19,1
10:44:18,1
10:49:17,1
10:54:15,1
10:59:14,1
11:04:13,1
11:09:12,1
11:14:10,1
11:19:09,1
11:24:08,1
11:29:07,1
11:34:05,1
11:39:04,1
11:44:03,1
11:49:02,1
11:54:00,1
11:58:59,1
12:03:58,1
12:08:57,1
12:13:55,1
12:18:54,1
12:23:53,1
12:28:52,1
12:33:50,1
12:38:49,1
12:43:48,1
12:48:47,1
12:53:45,1
12:58:44,1
13:03:43,1
13:08:42,1
13:13:40,1
13:18:39,1
13:23:38,1
13:28:37,1
13:33:35,1
13:38:34,1
13:43:33,1
13:48:32,1
13:53:30,1
13:58:29,1
14:03:28,1
14:08:27,1
14:13:25,1
14:18:24,1
14:23:23,1
14:28:22,1
14:33:21,1
14:38:19,1
14:43:18,1
14:48:17,1
14:53:15,1
14:58:14,1
15:03:13,1
15:08:12,1
15:13:11,1
15:18:09,1
15:23:08,1
15:28:07,1
15:33:06,1
15:38:04,1
15:43:03,1
15:48:02,1
15:53:01,1
15:57:59,1
16:02:58,1
16:07:57,1
16:12:56,1
16:17:54,1
16:22:53,1
16:27:52,1
16:32:51,1
16:37:49,1
16:42:48,1
16:47:47,1
16:52:46,1
16:57:44,1
17:02:43,1
17:07:42,1
17:12:41,1
17:17:39,1
17:22:38,1
17:27:37,1
17:32:36,1
17:37:34,1
17:42:33,1
17:47:32,1
17:52:31,1
17:57:29,1
18:02:28,1
18:07:27,1
18:12:26,1
18:17:24,1
18:22:23,1
18:27:22,1
18:32:21,1
18:37:19,1
18:42:18,1
18:47:17,1
18:52:16,1
18:57:14,1
19:02:13,1
19:07:12,1
19:12:11,1
19:17:09,1
19:22:08,1
19:27:07,1
19:32:06,1
19:37:04,1
19:42:03,1
19:47:02,1
19:52:01,1
19:56:59,1
20:01:58,1
20:06:57,1
20:11:56,1
20:16:54,1
20:21:53,1
20:26:52,1
20:31:51,1
20:36:49,1
20:41:48,1
20:46:47,1
20:51:46,1
20:56:44,1
21:01:43,1
21:06:42,1
21:11:41,1
21:16:39,1
21:21:38,1
21:26:37,1
21:31:36,1
21:36:35,1
21:41:33,1
21:46:32,1
21:51:31,1
21:56:30,1
22:01:28,1
22:06:27,1
22:11:26,1
22:16:25,1
22:21:23,1
22:26:22,1
22:31:21,1
22:36:19,1
22:41:18,1
22:46:17,1
22:51:16,1
22:56:15,1
23:01:13,1
23:06:12,1
23:11:11,1
23:16:10,1
23:21:08,1
23:26:07,1
23:31:06,1
23:36:05,1
23:41:03,1
23:46:02,1
23:51:01,1
23:56:00,1
